wave,scenario,date,model_S,model_E,model_I,model_R,model_confirmed,beta,actual_confirmed,basic_R0,effective_Re 
wave_2,50% beta reduction,2021-06-17,23296563.569331978,106.65880869561515,774.6711435306665,5839363.100715799,276238.51660894626,0.0268,615984.0,0.4267515923566879,0.3412125858004495
wave_2,50% beta reduction,2021-06-18,23296547.267767295,102.84976670195437,747.0063425476332,5839410.876123457,276239.46784064197,0.0268,617947.0,0.4267515923566879,0.34121234703995507
wave_2,50% beta reduction,2021-06-19,23296531.548369687,99.17675557591468,720.3294837157382,5839456.945391025,276240.3851015752,0.0268,619635.0,0.4267515923566879,0.3412121168061573
wave_2,50% beta reduction,2021-06-20,23296516.390348516,95.63491722557795,694.605287482479,5839501.369446778,276241.2696049304,0.0268,621056.0,0.4267515923566879,0.3412118947945468
wave_2,50% beta reduction,2021-06-21,23296501.77365565,92.21956706482125,669.7997340588635,5839544.2070432305,276242.1225205657,0.0268,622640.0,0.4267515923566879,0.3412116807114888
wave_2,50% beta reduction,2021-06-22,23296487.678958915,88.92618781547245,645.880018441628,5839585.514834832,276242.9449765598,0.0268,626343.0,0.4267515923566879,0.3412114742738352
wave_2,50% beta reduction,2021-06-23,23296474.08761655,85.75042353104851,622.8145070407638,5839625.347452882,276243.73806070426,0.0268,627854.0,0.4267515923566879,0.3412112752085499
wave_2,50% beta reduction,2021-06-24,23296460.981652543,82.6880738341203,600.5726958551224,5839663.757577773,276244.5028219425,0.0268,629431.0,0.4267515923566879,0.3412110832523477
wave_2,50% beta reduction,2021-06-25,23296448.343732845,79.73508835963918,579.1251701408984,5839700.796008659,276245.24027175707,0.0268,631152.0,0.4267515923566879,0.34121089815134575
wave_2,50% beta reduction,2021-06-26,23296436.15714246,76.88756139684172,558.4435655197526,5839736.511730625,276245.95138550753,0.0268,632326.0,0.4267515923566879,0.34121071966072825
wave_2,50% beta reduction,2021-06-27,23296424.405763328,74.1417267226175,538.5005304752264,5839770.951979476,276246.63710372057,0.0268,633679.0,0.4267515923566879,0.3412105475444224
wave_2,50% beta reduction,2021-06-28,23296413.074053004,71.49395261948348,519.269690187925,5839804.16230419,276247.298333334,0.0268,635188.0,0.4267515923566879,0.3412103815747861
wave_2,50% beta reduction,2021-06-29,23296402.147024106,68.94073707155664,500.7256116617125,5839836.186627163,276247.9359488963,0.0268,636916.0,0.4267515923566879,0.34121022153230723
wave_2,50% beta reduction,2021-06-30,23296391.61022449,66.47870313215586,482.84377009485524,5839867.067302286,276248.5507937235,0.0268,638805.0,0.4267515923566879,0.34121006720531244
wave_2,50% beta reduction,2021-07-01,23296381.449718133,64.10459445689294,465.6005164516964,5839896.84517096,276249.1436810145,0.0268,640662.0,0.4267515923566879,0.34120991838968834
wave_2,50% beta reduction,2021-07-02,23296371.652066708,61.815270996334654,448.9730461920226,5839925.559616104,276249.71539492655,0.0268,642053.0,0.4267515923566879,0.3412097748886107
wave_2,50% beta reduction,2021-07-03,23296362.204311803,59.607704842529955,432.93936911681135,5839953.248614237,276250.2666916126,0.0268,643580.0,0.4267515923566879,0.3412096365122845
wave_2,50% beta reduction,2021-07-04,23296353.093957786,57.478976223901704,417.4782802905206,5839979.9487857,276250.79830022133,0.0268,644622.0,0.4267515923566879,0.34120950307769254
wave_2,50% beta reduction,2021-07-05,23296344.30895527,55.42626964319971,402.5693320014996,5840005.695443085,276251.31092386163,0.0268,646367.0,0.4267515923566879,0.3412093744083541
wave_2,50% beta reduction,2021-07-06,23296335.837685186,53.44687015340195,388.1928067234728,5840030.522637936,276251.80524053244,0.0268,648085.0,0.4267515923566879,0.3412092503340904
wave_2,50% beta reduction,2021-07-07,23296327.668943413,51.53815976663425,374.32969104236736,5840054.463205778,276252.28190401965,0.0268,650162.0,0.4267515923566879,0.3412091306908008
wave_2,50% beta reduction,2021-07-08,23296319.79192595,49.69761399135516,360.9616505140292,5840077.548809541,276252.74154476065,0.0268,651380.0,0.4267515923566879,0.34120901532024456
wave_2,50% beta reduction,2021-07-09,23296312.196214646,47.922798493223056,348.07100541960267,5840099.809981438,276253.1847706784,0.0268,652859.0,0.4267515923566879,0.3412089040698326
wave_2,50% beta reduction,2021-07-10,23296304.871763397,46.21136587522643,335.6407073865319,5840121.276163339,276253.61216798535,0.0268,654212.0,0.4267515923566879,0.3412087967924248
wave_2,50% beta reduction,2021-07-11,23296297.808884874,44.561052572816514,323.6543168442866,5840141.975745707,276254.0243019587,0.0268,655449.0,0.4267515923566879,0.34120869334613596
wave_2,50% beta reduction,2021-07-12,23296290.998237707,42.969675859933815,312.0959812850161,5840161.936105147,276254.4217176882,0.0268,657139.0,0.4267515923566879,0.34120859359414785
wave_2,50% beta reduction,2021-07-13,23296284.43081413,41.43513096196694,300.95041430039885,5840181.1836406095,276254.8049407972,0.0268,658778.0,0.4267515923566879,0.3412084974045285
wave_2,50% beta reduction,2021-07-14,23296278.09792806,39.9553882718239,290.20287536698004,5840199.743808302,276255.1744781375,0.0268,660788.0,0.4267515923566879,0.3412084046500575
wave_2,50% beta reduction,2021-07-15,23296271.99120362,38.52849066543249,279.8391503532776,5840217.641155358,276255.5308184601,0.0268,662570.0,0.4267515923566879,0.3412083152080576
wave_2,50% beta reduction,2021-07-16,23296266.102564063,37.15255091311817,269.84553272289145,5840234.899352298,276255.87443306146,0.0268,664576.0,0.4267515923566879,0.34120822896023295
wave_2,50% beta reduction,2021-07-17,23296260.424221072,35.825749183434574,260.20880540876897,5840251.541224333,276256.2057764068,0.0268,665886.0,0.4267515923566879,0.3412081457925121
wave_2,50% beta reduction,2021-07-18,23296254.94866447,34.54633063614447,250.91622333466762,5840267.588781555,276256.5252867313,0.0268,667109.0,0.4267515923566879,0.3412080655948975
wave_2,50% beta reduction,2021-07-19,23296249.668652292,33.31260310116669,241.95549656070926,5840283.063248042,276256.8333866197,0.0268,668751.0,0.4267515923566879,0.3412079882613198
wave_2,50% beta reduction,2021-07-20,23296244.5772012,32.12293484041854,233.31477403074655,5840297.985089927,276257.1304835652,0.0268,670953.0,0.4267515923566879,0.3412079136894978
wave_2,50% beta reduction,2021-07-21,23296239.66757724,30.975752389592905,224.98262790005583,5840312.374042468,276257.4169705084,0.0268,672871.0,0.4267515923566879,0.34120784178080266
wave_2,50% beta reduction,2021-07-22,23296234.933286954,29.86953847701486,216.9480384226386,5840326.249136145,276257.69322635705,0.0268,674726.0,0.4267515923566879,0.3412077724401282
wave_2,50% beta reduction,2021-07-23,23296230.368068773,28.802830016824828,209.2003793781523,5840339.62872183,276257.95961648715,0.0268,676708.0,0.4267515923566879,0.34120770557576446
wave_2,50% beta reduction,2021-07-24,23296225.96588475,27.774216173833562,201.72940401920496,5840352.530495057,276258.2164932263,0.0268,679017.0,0.4267515923566879,0.3412076410992768
wave_2,50% beta reduction,2021-07-25,23296221.72091256,26.782336497489077,194.52523152043528,5840364.971519422,276258.4641963196,0.0268,680556.0,0.4267515923566879,0.34120757892538867
wave_2,50% beta reduction,2021-07-26,23296217.627537813,25.82587912248709,187.57833391146298,5840376.968249152,276258.70305337897,0.0268,682947.0,0.4267515923566879,0.34120751897186896
wave_2,50% beta reduction,2021-07-27,23296213.68034662,24.903579033644764,180.87952347643395,5840388.536550869,276258.9333803166,0.0268,685673.0,0.4267515923566879,0.3412074611594234
wave_2,50% beta reduction,2021-07-28,23296209.874118432,24.0142163927425,174.41994060350123,5840399.691724569,276259.1554817627,0.0268,688307.0,0.4267515923566879,0.34120740541158934
wave_2,50% beta reduction,2021-07-29,23296206.203819145,23.156614925120586,168.19104206817718,5840410.448523859,276259.3696514684,0.0268,690642.0,0.4267515923566879,0.3412073516546346
wave_2,50% beta reduction,2021-07-30,23296202.664594427,22.329640363896477,162.1845897350661,5840420.82117547,276259.5761726943,0.0268,693109.0,0.4267515923566879,0.3412072998174608
wave_2,50% beta reduction,2021-07-31,23296199.25176331,21.532198949744817,156.39263966303935,5840430.823398072,276259.775318585,0.0268,695389.0,0.4267515923566879,0.3412072498315078
wave_2,75% beta reduction,2021-03-14,23309998.627202258,7972.16349541931,18837.20930232558,5800000.0,275231.0,0.0134,275231.0,0.21337579617834396,0.17070468103422262
wave_2,75% beta reduction,2021-03-15,23309795.289677188,6764.540823629272,19056.998813573722,5801191.1706856135,275297.7384173116,0.0134,275310.0,0.21337579617834396,0.1707031919450161
wave_2,75% beta reduction,2021-03-16,23309590.812412888,5768.881531627618,19059.277504248887,5802389.028551241,275354.5048764247,0.0134,275424.0,0.21337579617834396,0.1707016945092273
wave_2,75% beta reduction,2021-03-17,23309387.255571984,4946.290816216804,18892.948733343943,5803581.504878463,275403.04165583843,0.0134,275518.0,0.21337579617834396,0.17070020381391862
wave_2,75% beta reduction,2021-03-18,23309186.20777398,4265.095976337982,18597.40329271963,5804759.292956972,275444.77173261036,0.0134,275625.0,0.21337579617834396,0.1706987314929297
wave_2,75% beta reduction,2021-03-19,23308988.87815078,3699.5013033498976,18204.311625855527,5805915.308920022,275480.85805182,0.0134,275750.0,0.21337579617834396,0.17069728640102189
wave_2,75% beta reduction,2021-03-20,23308796.171043456,3228.4936907933875,17739.081018030494,5807044.254247727,275512.2517580703,0.0134,275829.0,0.21337579617834396,0.17069587516090065
wave_2,75% beta reduction,2021-03-21,23308608.746585626,2834.952222268778,17222.04026325184,5808142.260928858,275539.7314463868,0.0134,275906.0,0.21337579617834396,0.17069450260688196
wave_2,75% beta reduction,2021-03-22,23308427.069813505,2504.923710291421,16669.402657660597,5809206.603818549,275563.9351063247,0.0134,276056.0,0.21337579617834396,0.1706931721445369
wave_2,75% beta reduction,2021-03-23,23308251.450450066,2227.033248627065,16094.048686711589,5810235.4676146,275585.386121052,0.0134,276244.0,0.21337579617834396,0.17069188604204077
wave_2,75% beta reduction,2021-03-24,23308082.075110134,1992.0046084974344,15506.162059002492,5811227.758222373,275604.51442930906,0.0134,276389.0,0.21337579617834396,0.1706906456660184
wave_2,75% beta reduction,2021-03-25,23307919.033347074,1792.2700015921323,14913.746463578755,5812182.950187762,275621.6737516084,0.0134,276509.0,0.21337579617834396,0.1706894516722905
wave_2,75% beta reduction,2021-03-26,23307762.338696647,1621.6525505002974,14323.04532169703,5813100.963431164,275637.1556140103,0.0134,276665.0,0.21337579617834396,0.17068830415998268
wave_2,75% beta reduction,2021-03-27,23307611.94565768,1475.1079130880578,13738.882650211166,5813982.063779027,275651.20076610293,0.0134,276750.0,0.21337579617834396,0.1706872027958789
wave_2,75% beta reduction,2021-03-28,23307467.763373807,1348.5140341938666,13164.939774450631,5814826.782817556,275664.00847860187,0.0134,276839.0,0.21337579617834396,0.1706861469146164
wave_2,75% beta reduction,2021-03-29,23307329.666637607,1238.500053753136,12603.979879284027,5815635.853429361,275675.7441154989,0.0134,276980.0,0.21337579617834396,0.17068513559927137
wave_2,75% beta reduction,2021-03-30,23307197.504722442,1142.3070729290944,12058.03015051538,5816410.15805412,275686.54530207923,0.0134,277147.0,0.21337579617834396,0.17068416774603662
wave_2,75% beta reduction,2021-03-31,23307071.108452678,1057.6748404763853,11528.529439268577,5817150.687267584,275696.5269502341,0.0134,277309.0,0.21337579617834396,0.1706832421159987
wave_2,75% beta reduction,2021-04-01,23306950.29584624,982.7495285331354,11016.447901815409,5817858.506723417,275705.78535377345,0.0134,277461.0,0.21337579617834396,0.17068235737645934
wave_2,75% beta reduction,2021-04-02,23306834.876600843,916.0086676228285,10522.383863133582,5818534.730868405,275714.4015268017,0.0134,277640.0,0.21337579617834396,0.17068151213378965
wave_2,75% beta reduction,2021-04-03,23306724.65564445,856.2000433281024,10046.642172875805,5819180.50213935,275722.44392596825,0.0134,277768.0,0.21337579617834396,0.17068070495943044
wave_2,75% beta reduction,2021-04-04,23306619.435929123,802.2919531792251,9589.297525518316,5819796.974592184,275729.97067116725,0.0134,277944.0,0.21337579617834396,0.17067993441035276
wave_2,75% beta reduction,2021-04-05,23306519.02061384,753.4327072486634,9150.245568172983,5820385.301110743,275737.03135791264,0.0134,278210.0,0.21337579617834396,0.17067919904504275
wave_2,75% beta reduction,2021-04-06,23306423.21475446,708.9176504796199,8729.244092177823,5820946.623502891,275743.6685372467,0.0134,278470.0,0.21337579617834396,0.170678497435878
wave_2,75% beta reduction,2021-04-07,23306331.82659677,668.1623057573709,8325.946175580739,5821482.064921898,275749.9189249107,0.0134,278768.0,0.21337579617834396,0.17067782817859672
wave_2,75% beta reduction,2021-04-08,23306244.66855057,630.6804978715728,7939.9267946578075,5821992.724156906,275755.814390009,0.0134,279100.0,0.21337579617834396,0.170677189899431
wave_2,75% beta reduction,2021-04-09,23306161.557907846,596.066530972384,7570.7041387383,5822479.67142245,275761.3827640442,0.0134,279388.0,0.21337579617834396,0.17067658126036656
wave_2,75% beta reduction,2021-04-10,23306082.317356344,563.9806649701285,7217.756631703477,5822943.945346988,275766.6485035921,0.0134,279725.0,0.21337579617834396,0.17067600096290345
wave_2,75% beta reduction,2021-04-11,23306006.775330022,534.1372769517941,6880.5364757086,5823386.550917323,275771.6332336904,0.0134,280028.0,0.21337579617834396,0.17067544775062257
wave_2,75% beta reduction,2021-04-12,23305934.76622995,506.2952080956379,6558.480379912321,5823808.458182047,275776.3561939807,0.0134,280524.0,0.21337579617834396,0.17067492041080345
wave_2,75% beta reduction,2021-04-13,23305866.13054289,480.2498896451589,6251.018012747849,5824210.601554722,275780.8346055414,0.0134,280984.0,0.21337579617834396,0.17067441777529263
wave_2,75% beta reduction,2021-04-14,23305800.714879513,455.8269172320512,5957.578615217873,5824593.879588042,275785.08397301426,0.0134,281564.0,0.21337579617834396,0.17067393872078346
wave_2,75% beta reduction,2021-04-15,23305738.371949982,432.8768044494462,5677.596130513755,5824959.1551150605,275789.1183339157,0.0134,282054.0,0.21337579617834396,0.17067348216863729
wave_2,75% beta reduction,2021-04-16,23305678.96049123,411.2706967036339,5410.51313842913,5825307.255673643,275792.95046481106,0.0134,282890.0,0.21337579617834396,0.170673047084351
wave_2,75% beta reduction,2021-04-17,23305622.34515742,390.89686715568513,5155.783828695394,5825638.974146736,275796.59205223795,0.0134,283658.0,0.21337579617834396,0.17067263247675474
wave_2,75% beta reduction,2021-04-18,23305568.396382842,371.6578497459264,4912.87620318202,5825955.069564236,275800.0538347989,0.0134,284673.0,0.21337579617834396,0.17067223739700788
wave_2,75% beta reduction,2021-04-19,23305516.990224667,353.46809129124074,4681.273660983097,5826256.268023064,275803.34572165547,0.0134,285900.0,0.21337579617834396,0.17067186093744754
wave_2,75% beta reduction,2021-04-20,23305468.00819146,336.25202661063804,4460.476091211213,5826543.263690724,275806.47689168557,0.0134,287567.0,0.21337579617834396,0.1706715022303327
wave_2,75% beta reduction,2021-04-21,23305421.337062176,319.9424985064682,4250.0005745865,5826816.719864734,275809.4558767799,0.0134,289787.0,0.21337579617834396,0.17067116044651862
wave_2,75% beta reduction,2021-04-22,23305376.868699394,304.47945897016484,4049.3817756220164,5827077.270066019,275812.2906321096,0.0134,292152.0,0.21337579617834396,0.1706708347940891
wave_2,75% beta reduction,2021-04-23,23305334.499859683,289.8088998133532,3858.1720915365872,5827325.519148973,275814.9885956761,0.0134,294601.0,0.21337579617834396,0.1706705245169679
wave_2,75% beta reduction,2021-04-24,23305294.132003486,275.88197055264095,3675.941611297464,5827562.044414669,275817.55673902825,0.0134,297087.0,0.21337579617834396,0.1706702288935264
